,game_lineups_id,date,game_id,player_id,club_id,player_name,type,position,number,team_captain
34475,be6532aeff4c40b06e6e0da142da7dd8,2013-08-24,2330825,4811,969,Hilton,starting_lineup,Centre-Back,4,1
34476,4b10516c5bf9b2dfac0435c7c2bbf872,2013-08-24,2330825,5303,969,Souleymane Camara,starting_lineup,Left Winger,19,0
34477,46552e9ff9777efa2e2d0df3a8147d87,2013-08-24,2330825,5614,750,Cédric Kanté,starting_lineup,Centre-Back,6,1
34478,9c10d07e15ca9a537576aa4c04511562,2013-08-24,2330825,5686,969,Laurent Pionnier,starting_lineup,Goalkeeper,1,0
34479,d6592bfd4c2c2f06a388086f8b0b714e,2013-08-24,2330825,17693,750,Sébastien Roudet,starting_lineup,Left Winger,18,0
34480,df08ae40f07524d7b8fc52dc67fc7fff,2013-08-24,2330825,18543,969,Víctor Montaño,starting_lineup,Centre-Forward,29,0
34481,db50f6b385e699b78ad8711f1b8e87b6,2013-08-24,2330825,23955,969,Joris Marveaux,starting_lineup,Defensive Midfield,6,0
34482,0a4efcc33b613abc0d2c7a0f4c9e67e3,2013-08-24,2330825,24105,750,Simon Pouplin,starting_lineup,Goalkeeper,16,0
34483,206c4ff4e9dc78a897451abbc164c224,2013-08-24,2330825,28987,750,Roy Contout,starting_lineup,Right Winger,11,0
34484,ede5fa14ed0874d73757e79f7661352e,2013-08-24,2330825,34026,969,Siaka Tiéné,starting_lineup,Left-Back,5,0
34485,ee626efeaf0b193243ac7782033e19ac,2013-08-24,2330825,49872,969,Djamel Bakar,starting_lineup,Right Winger,28,0
34486,11170b900fee8d0916a8faf8e0f45882,2013-08-24,2330825,52027,750,Thierry Doubai,starting_lineup,Defensive Midfield,4,0
34487,d766301c3718f54460755e007a187ab1,2013-08-24,2330825,52893,750,Carlão,starting_lineup,Centre-Back,5,0
34488,1575a82a08face2c3c3fcd72c826798f,2013-08-24,2330825,56806,750,Vincent Nogueira,starting_lineup,Attacking Midfield,21,0
34489,00b892559f82f7ac3ef2858f5b0847c3,2013-08-24,2330825,57110,969,Anthony Mounier,substitutes,Left Winger,7,0
34490,a06e7d3e21d15c3025e1bb910c9d94d9,2013-08-24,2330825,60588,750,Abdoul Camara,substitutes,Left Winger,13,0
34491,5a32629c70aeec1e2db6caa97ece3c99,2013-08-24,2330825,77826,750,Ryad Boudebouz,substitutes,Attacking Midfield,10,0
34492,22086692f3dd8a2ccbdd8f4318489045,2013-08-24,2330825,78917,750,Julien Faussurier,starting_lineup,Left-Back,25,0
34493,43690e264b3ccf4eb8cce88e311d2b4a,2013-08-24,2330825,102744,750,Sébastien Corchia,starting_lineup,Right-Back,2,0
34494,6ec820da683917bec94b2f35ffaeadb1,2013-08-24,2330825,109039,750,Loïc Poujol,substitutes,Defensive Midfield,27,0
34495,b554d1471c0642b48bce3a66c28e0552,2013-08-24,2330825,111026,750,Mathieu Peybernes,substitutes,Centre-Back,17,0
34496,92f2055f5ee8e671fb9ef28dfc8ac46c,2013-08-24,2330825,111043,750,Pierrick Cros,substitutes,Goalkeeper,1,0
34497,31eb355bdfcdccd4d75fc70396360a5b,2013-08-24,2330825,113707,969,Rémy Cabella,substitutes,Attacking Midfield,10,0
34498,e715dd152dbc8f8eaa10c34e4bb68157,2013-08-24,2330825,125783,750,Sanjin Prcic,substitutes,Central Midfield,26,0
34499,ab777c2e330f1dd6ac9ada44d97a6899,2013-08-24,2330825,127048,750,Cédric Bakambu,starting_lineup,Centre-Forward,22,0
34500,ac58f6c155811782ac29522d39d0bf20,2013-08-24,2330825,127074,750,Petrus Boumal,substitutes,Defensive Midfield,29,0
34501,89e15fe21921f76e86b2759acf92df16,2013-08-24,2330825,127128,969,Mathieu Deplagne,starting_lineup,Right-Back,25,0
34502,861a732f896f2fb738aaaf8e62c66537,2013-08-24,2330825,127140,969,Jonathan Ligali,substitutes,Goalkeeper,30,0
34503,9856ec2316ad425d34410abce954da21,2013-08-24,2330825,127142,969,Jonas Martin,starting_lineup,Attacking Midfield,8,0
34504,f25547684f9c9935a520d73cae3f9a84,2013-08-24,2330825,127143,969,Teddy Mezague,starting_lineup,Centre-Back,17,0
34505,f5363c26ff6c3ede105d78c6a60ae8aa,2013-08-24,2330825,127160,969,Benjamin Stambouli,starting_lineup,Defensive Midfield,22,0
34506,f61b0e2323e47f0612188733950b3368,2013-08-24,2330825,139955,969,Emanuel Herrera,substitutes,Centre-Forward,11,0
34507,ae27ddf654634a69adbea864fa906c18,2013-08-24,2330825,149446,969,Bryan Dabo,substitutes,Central Midfield,14,0
34508,f4476a4b2113dc8c5d58cef190b6a179,2013-08-24,2330825,174094,969,Morgan Sanson,substitutes,Central Midfield,20,0
34509,800793daad130c421edbfb0550894538,2013-08-24,2330825,205402,969,Vincent Di Stefano,substitutes,Left-Back,12,0
34510,5251a928e2d879e215ede6cfbe2d7c20,2013-08-24,2330825,271390,750,Joachim Eickmayer,starting_lineup,Defensive Midfield,32,0
34511,c43b8c552d095c7cdca48d538ceb22fd,2013-08-24,2330826,4217,1423,Anthony Le Tallec,starting_lineup,Centre-Forward,19,0
34512,7255983589a81c606f4d49feedc67540,2013-08-24,2330826,5477,244,Rod Fanni,starting_lineup,Right-Back,24,0
34513,5e339ad79f5e83b1c84fe9e66e3057d8,2013-08-24,2330826,5578,1423,Nicolas Penneteau,starting_lineup,Goalkeeper,1,1
34514,e0f205f985474c2b77fcc77426d2069a,2013-08-24,2330826,5639,1423,José Saez,starting_lineup,Central Midfield,23,0
34515,aa5bc1c4d18d835ed5b1f7376eace22f,2013-08-24,2330826,5645,244,Benoît Cheyrou,starting_lineup,Defensive Midfield,7,0
34516,de3706d833a87f4d599bf8943f2907d0,2013-08-24,2330826,12503,244,Souleymane Diawara,starting_lineup,Centre-Back,21,0
34517,7d89038da8208e63aa16229b5e081915,2013-08-24,2330826,23918,1423,David Ducourtioux,starting_lineup,Central Midfield,2,0
34518,2d3f1727d3330b5f01353807737bcd8b,2013-08-24,2330826,23951,244,Steve Mandanda,starting_lineup,Goalkeeper,30,1
34519,5ae1f79c808df5a240ca0599d96137ea,2013-08-24,2330826,23960,244,Jérémy Morel,starting_lineup,Left-Back,15,0
34520,36e516f3afcc0dd3bfee3fd35c6ba6ae,2013-08-24,2330826,37647,244,Dimitri Payet,starting_lineup,Right Winger,17,0
34521,9bb57b02cf96b018223d8973ced3eb1c,2013-08-24,2330826,39883,244,Morgan Amalfitano,substitutes,Right Midfield,18,0
34522,8eec8426b2af494b114fa0875795ef3a,2013-08-24,2330826,40014,244,Alaixys Romao,starting_lineup,Defensive Midfield,20,0
34523,052725325ec86eeaad249bbdcbd89954,2013-08-24,2330826,40687,244,Mathieu Valbuena,starting_lineup,Attacking Midfield,28,0
34524,de58990cff99d4948a97fba415e2ca24,2013-08-24,2330826,43907,244,André-Pierre Gignac,starting_lineup,Centre-Forward,9,0
34525,0a0ca5c9bbd70a309e4d9e497c611e09,2013-08-24,2330826,43960,1423,Rudy Mater,starting_lineup,Right-Back,25,0
34526,caf61e2b838a932d3d5b463da260acb8,2013-08-24,2330826,43975,1423,Mody Traoré,substitutes,Right-Back,13,0
34527,c738950829d5414e27839f97f41c8737,2013-08-24,2330826,44625,1423,Maor Melikson,starting_lineup,Left Winger,27,0
34528,70e4cc98069c84496c24d613b3ce3bfd,2013-08-24,2330826,45403,244,André Ayew,starting_lineup,Left Winger,10,0
34529,47fb602620a65a46c7cc4f1946d221ff,2013-08-24,2330826,55046,1423,Benjamin Angoua,starting_lineup,Centre-Back,5,0
34530,013890ca0bf11ed48e258340c309bee8,2013-08-24,2330826,57403,244,Foued Kadir,substitutes,Attacking Midfield,14,0
34531,99fda79111b2b6e876a1d2642ea06f51,2013-08-24,2330826,60577,244,Nicolas N'Koulou,starting_lineup,Centre-Back,3,0
34532,9e8e20bb54a2a41cefd8f487bd466b64,2013-08-24,2330826,69101,244,Saber Khalifa,substitutes,Right Winger,29,0
34533,c83d32015a4bdda8b90b135cadd0ab16,2013-08-24,2330826,75224,1423,Magno Novaes,substitutes,Goalkeeper,16,0
34534,5238626b066ff50ae9a44f46c2390fbc,2013-08-24,2330826,77828,1423,Mathieu Dossevi,substitutes,Left Winger,10,0
34535,e948743b0b784a635fb0f1fbc227c751,2013-08-24,2330826,83983,244,Lucas Mendes,substitutes,Centre-Back,4,0
34536,7f3c2aeeb90393301e51ecbd0f246917,2013-08-24,2330826,103563,1423,Tongo Doumbia,starting_lineup,Defensive Midfield,6,0
34537,879e49e9c3ded448274010cc1a9af85c,2013-08-24,2330826,108354,244,Jordan Ayew,substitutes,Centre-Forward,11,0
34538,4623dd99ef9bb8761b8e72f78dbee216,2013-08-24,2330826,126659,1423,Loris Néry,starting_lineup,Left-Back,17,0
34539,0f5f0c9014441f9cf1701ca7382021f6,2013-08-24,2330826,157495,244,Benjamin Mendy,substitutes,Left-Back,23,0
34540,3eb199a2650bcdba3c105428810e4f38,2013-08-24,2330826,160404,1423,Marco da Silva,substitutes,Defensive Midfield,26,0
34541,3a29d5ee48ccfe93fdbf819b2671ef80,2013-08-24,2330826,164236,1423,Aurelian Chițu,substitutes,Right Winger,8,0
34542,e85dc8be14efdb930b5757bc7a2b3c42,2013-08-24,2330826,164897,1423,Jean-Christophe Bahebeck,starting_lineup,Right Winger,9,0
34543,95b1046a376f3e9490817a0365f245ae,2013-08-24,2330826,174196,1423,Kenny Lala,starting_lineup,Centre-Back,18,0
34544,c11d666e70d7e9318eb5fdb803e4d129,2013-08-24,2330826,178342,1423,Abdoul Kaboré,substitutes,Defensive Midfield,33,0
34545,c63270f92c8e2cc1a8f41e1473fdafd4,2013-08-24,2330826,191056,244,Brice Samba,substitutes,Goalkeeper,16,0
34546,b3968da3bd6267c4834f343d052d7879,2013-08-24,2330826,205587,1423,Opa Nguette,substitutes,Centre-Forward,14,0
34547,5da72f4c7cdfe98873c183c1509df8d4,2013-08-25,2330827,3455,583,Zlatan Ibrahimović,starting_lineup,Centre-Forward,10,0
34548,a9011349e0b11bd2d90fe59aedefa34d,2013-08-25,2330827,4317,583,Maxwell,starting_lineup,Left-Back,17,0
34549,c196ce1ba65a353564888be1e1a8debd,2013-08-25,2330827,6267,995,Fabrice Pancrate,substitutes,Right Winger,7,0
34550,850b55e5f68bb5b2a89f2e09adaec6a0,2013-08-25,2330827,7602,583,Thiago Motta,starting_lineup,Defensive Midfield,8,0
34551,edf24d3b9fa960166865525771ff87c3,2013-08-25,2330827,15420,583,Alex,starting_lineup,Centre-Back,13,0
34552,cebac7908dd5039c69f329ff377f2cb9,2013-08-25,2330827,18036,583,Nicolas Douchez,substitutes,Goalkeeper,1,0
34553,5b2dbd50856f12d1d09c68dffa29a787,2013-08-25,2330827,18940,995,Rémy Riou,starting_lineup,Goalkeeper,1,0
34554,0e588d31b8b60be40fd7ff64914061af,2013-08-25,2330827,25508,583,Salvatore Sirigu,starting_lineup,Goalkeeper,30,0
34555,e1e7ac6593bbcdd7ab9f853359503371,2013-08-25,2330827,29241,583,Thiago Silva,starting_lineup,Centre-Back,2,1
34556,bc0054e664adaa36eea074da417236ec,2013-08-25,2330827,31773,995,Olivier Veigneau,starting_lineup,Left Midfield,5,1
34557,1af4ef62cf4a51f3ab311d48f8e34a9f,2013-08-25,2330827,33923,583,Blaise Matuidi,starting_lineup,Defensive Midfield,14,0
34558,c679899565c76851834057709bf6f3d5,2013-08-25,2330827,36293,995,Serge Gakpé,starting_lineup,Second Striker,13,0
34559,cf2282ed70b7ba839c76865601318212,2013-08-25,2330827,37966,995,Gabriel Cichero,starting_lineup,Centre-Back,6,0
34560,6222a2696f724ad753b732bdb8fcf7e5,2013-08-25,2330827,45548,583,Gregory van der Wiel,starting_lineup,Right-Back,23,0
34561,3822a5cbee5453f3692ff1432b91fe4c,2013-08-25,2330827,47065,995,Filip Djordjevic,starting_lineup,Centre-Forward,9,0
34562,b86e665dc3937f6373106e4922d7efab,2013-08-25,2330827,48280,583,Edinson Cavani,starting_lineup,Right Winger,9,0
34563,4fc6b9747e10a9c117997939382adf9b,2013-08-25,2330827,50142,995,Vincent Bessat,starting_lineup,Central Midfield,8,0
34564,677241a3f984d52f7ad07ee72aca7962,2013-08-25,2330827,50570,583,Ezequiel Lavezzi,starting_lineup,Left Winger,22,0
34565,f088ef36048f00f4e5ca21183de7b4c0,2013-08-25,2330827,55215,583,Javier Pastore,starting_lineup,Attacking Midfield,27,0
34566,16e88091ffeb1a45ac35454c1a7e3f05,2013-08-25,2330827,55237,995,Oswaldo Vizcarrondo,starting_lineup,Centre-Back,4,0
34567,4a5dc413fcd749f360f77e5a84979ba9,2013-08-25,2330827,57372,995,Lucas Deaux,starting_lineup,Defensive Midfield,18,0
34568,d2d5c5bdee0b6960b1a3201f11eb3d35,2013-08-25,2330827,77100,583,Lucas Moura,substitutes,Right Winger,29,0
34569,6c94082a247e977dd1e7c56e32729b37,2013-08-25,2330827,77395,995,Erwin Zelazny,substitutes,Goalkeeper,16,0
34570,9b8e33d9e07d77e421ff97d78331c996,2013-08-25,2330827,102558,583,Marco Verratti,substitutes,Central Midfield,24,0
34571,129b770731b447dca16614caa9a92313,2013-08-25,2330827,111783,995,Alejandro Bedoya,starting_lineup,Right Midfield,19,0
34572,03a2fd52f7583512d8be969d0f836a7f,2013-08-25,2330827,126664,583,Lucas Digne,substitutes,Left-Back,21,0
34573,ce41dafd1c174e888bcd74599180890e,2013-08-25,2330827,136610,995,Papy Djilobodji,starting_lineup,Centre-Back,3,0
34574,6e2d15efe638a87c53ff20f08631bc74,2013-08-25,2330827,140126,995,Fernando Aristeguieta,substitutes,Centre-Forward,10,0
34575,931a037a781f452fe319a5318e3120d6,2013-08-25,2330827,159622,995,Adrien Trébel,substitutes,Central Midfield,20,0
34576,c16278f23c08edebe99c5c51a7d6e25b,2013-08-25,2330827,164771,995,Jordan Veretout,starting_lineup,Central Midfield,25,0
34577,2426630b067b65a81c600885c37f2c43,2013-08-25,2330827,181767,583,Marquinhos,substitutes,Centre-Back,5,0
34578,7559940b7ba099da84e92a79473ef7ac,2013-08-25,2330827,182910,583,Hervin Ongenda,substitutes,Attacking Midfield,35,0
34579,ec3e719ffca0777737690643f7ceb8c2,2013-08-25,2330827,182913,583,Adrien Rabiot,substitutes,Central Midfield,25,0
34580,b8a58bc7ce5b3f7c77c57870474b233c,2013-08-25,2330827,183494,995,Issa Cissokho,substitutes,Right-Back,22,0
34581,c4cd807db8b577bebaa96c3dc3671569,2013-08-25,2330827,215679,995,Georges-Kevin N'Koudou,substitutes,Left Winger,14,0
34582,0b6d174119988793283184f93ddd82cb,2013-08-25,2330827,229853,995,Birama Touré,substitutes,Defensive Midfield,12,0
34583,0b8227a81a39547ef39fa5e75dc6265f,2013-08-25,2330828,5348,1082,Florent Balmont,substitutes,Central Midfield,4,0
34584,4234330f7fca498a1b7a05c4f949e2bc,2013-08-25,2330828,7971,1082,Salomon Kalou,starting_lineup,Centre-Forward,8,0
34585,9795acdae3212f3360fb0447f9d84430,2013-08-25,2330828,9659,1082,David Rozehnal,substitutes,Centre-Back,22,0
34586,fa24a6dcdcf5764ba34a851ec4c2a753,2013-08-25,2330828,12096,1082,Franck Béria,starting_lineup,Right-Back,18,0
34587,2357f4df42d3075ca00ce1ca235a1261,2013-08-25,2330828,12134,618,François Clerc,starting_lineup,Right-Back,29,1
34588,fee1762f933697c1eaaa5adef86cf262,2013-08-25,2330828,12275,618,Jean-Pascal Mignot,substitutes,Centre-Back,12,0
34589,7be8ffe0509610f9bbc7cf783111700b,2013-08-25,2330828,14949,1082,Rio Mavuba,starting_lineup,Defensive Midfield,24,1
34590,6e657c3779be3926e95a2ed49e8551da,2013-08-25,2330828,17179,1082,Marko Basa,starting_lineup,Centre-Back,25,0
34591,8175ccc02efdc1531d958d54144e6dd9,2013-08-25,2330828,17348,1082,Steeve Elana,substitutes,Goalkeeper,16,0
34592,c61fb5ba9447fabfd1ee1745dd46954d,2013-08-25,2330828,18901,618,Jérémy Clément,starting_lineup,Defensive Midfield,6,0
34593,72d2ea56a0c567e3e3a6dc754af5c96b,2013-08-25,2330828,18955,618,Renaud Cohade,starting_lineup,Central Midfield,10,0
34594,9b3872463616b9fc82a0aa31f263dbf4,2013-08-25,2330828,22390,618,Loïc Perrin,substitutes,Centre-Back,24,0
34595,90bbb3193d23719d5b34cfead108590e,2013-08-25,2330828,28307,618,Jonathan Brison,starting_lineup,Left-Back,20,0
34596,ef557fd6bc4736b8a705a88bd72460c9,2013-08-25,2330828,33925,618,Jessy Moulin,substitutes,Goalkeeper,30,0
34597,a26a6550e2043b31c3f7858089da2268,2013-08-25,2330828,34758,618,Bănel Nicoliță,substitutes,Right Winger,25,0
34598,362791f3f6dbdb48fd39c83671fc9490,2013-08-25,2330828,37760,1082,Vincent Enyeama,starting_lineup,Goalkeeper,1,0
34599,500f0478b175f7ac8d49aaab88ac1b7f,2013-08-25,2330828,39910,618,Stéphane Ruffier,starting_lineup,Goalkeeper,16,0
34600,5bde5ac8714944ea48f003cf78289acf,2013-08-25,2330828,43886,618,Moustapha Sall,starting_lineup,Centre-Back,26,0
34601,3fa9d5a9c1daf55077a45be9597b1845,2013-08-25,2330828,48859,1082,Simon Kjaer,starting_lineup,Centre-Back,14,0
34602,24a40492f6489e5b97e464719383fa49,2013-08-25,2330828,56794,618,Fabien Lemoine,substitutes,Defensive Midfield,18,0
34603,86fa9c6f691b14696fb8b280234e58ba,2013-08-25,2330828,66413,618,Franck Tabanou,starting_lineup,Left Winger,27,0
34604,a5d67df7cd35340f90623037125cb223,2013-08-25,2330828,76055,1082,Ronny Rodelin,starting_lineup,Centre-Forward,20,0
34605,f87928e65eb6dc6c34a31d79b4c9bfde,2013-08-25,2330828,77834,1082,Marvin Martin,starting_lineup,Attacking Midfield,10,0
34606,d72702bc21d0ba3d3d3c15a50a266abc,2013-08-25,2330828,93704,618,Josuha Guilavogui,starting_lineup,Central Midfield,19,0
34607,75c0332898bc20de6a255952f259b1e0,2013-08-25,2330828,98349,618,Romain Hamouma,substitutes,Centre-Forward,21,0
34608,5495030cca34bec76bf0972494fbe737,2013-08-25,2330828,111057,618,Idriss Saadi,starting_lineup,Centre-Forward,11,0
34609,414546f5844ce8bc3b18c5c9ece36bce,2013-08-25,2330828,111627,1082,Ryan Mendes,substitutes,Left Winger,11,0
34610,0df19055f99b52ef6505d7707a38fb20,2013-08-25,2330828,125868,1082,Pape Souaré,starting_lineup,Left-Back,23,0
34611,0b40d97f5dc8180277a5305229a463e6,2013-08-25,2330828,126665,1082,Idrissa Gueye,starting_lineup,Central Midfield,5,0
34612,5e29d48b3cd8225b04e35ff962ece1e2,2013-08-25,2330828,148368,1082,Divock Origi,substitutes,Centre-Forward,27,0
34613,d65958f54d6b55573acfbbf92b82f282,2013-08-25,2330828,149551,1082,Jonathan Delaplace,substitutes,Central Midfield,6,0
34614,8baaadd6f1bec1f3a6cd28d9655a4bea,2013-08-25,2330828,154171,618,Benjamin Corgnet,starting_lineup,Right Winger,8,0
34615,8cc961926b208eb517a4f8e6fc61699e,2013-08-25,2330828,157058,618,Ibrahim Sissoko,substitutes,Attacking Midfield,2,0
34616,a4d6cffa9b0c69f6a5cdbd3f62a5c6a0,2013-08-25,2330828,157509,618,Kurt Zouma,starting_lineup,Centre-Back,4,0
34617,e7951bd51c2bc99fa8199ef962875268,2013-08-25,2330828,164913,1082,Soualiho Meïté,starting_lineup,Central Midfield,12,0
34618,160df1aa75714c21a966a9f6a1086231,2013-08-25,2330828,192347,1082,John Jairo Ruiz,substitutes,Left Winger,7,0
34619,cf1d43ca88a32d5cf827ed1aafaa4603,2013-08-24,2330829,3575,595,Mickaël Landreau,starting_lineup,Goalkeeper,1,0
34620,34fa246af0a450d19737eb2a464922b7,2013-08-24,2330829,5293,595,Sébastien Squillaci,starting_lineup,Centre-Back,5,0
34621,df67f0fc74555e577dc2ea33a8cdc83a,2013-08-24,2330829,5308,40,Cédric Carrasso,starting_lineup,Goalkeeper,16,0
34622,2cb339d80890f5863ed0a44ab6289560,2013-08-24,2330829,5339,40,Jérémie Bréchet,substitutes,Centre-Back,5,0
34623,bf9c1de63700a8b7cd9e81b0f8f68847,2013-08-24,2330829,8885,40,Jaroslav Plasil,starting_lineup,Central Midfield,18,1
34624,ed3acd6546315938f6b56b312e3aa830,2013-08-24,2330829,12106,40,Ludovic Obraniak,starting_lineup,Right Winger,4,0
34625,0c702d9e0ee6bc1d4d8da4adc4b0b631,2013-08-24,2330829,15808,595,Romaric,substitutes,Defensive Midfield,6,0
34626,55b130a20ad2680279cd47030869221e,2013-08-24,2330829,16591,40,Nicolas Maurice-Belay,starting_lineup,Left Winger,19,0
34627,f5c375e628407836e67a1aef836f2971,2013-08-24,2330829,17244,595,Ilan,substitutes,Centre-Forward,28,0
34628,5c4a857f4d6607ecab70e94eeed58db4,2013-08-24,2330829,17441,595,Julien Sablé,starting_lineup,Defensive Midfield,27,0
34629,6fe116b06925483f35ddb2fd65628acc,2013-08-24,2330829,18093,40,Julien Faubert,substitutes,Right-Back,22,0
34630,747703fc3d78bd05a1eab8dd96dd4da4,2013-08-24,2330829,18542,595,François Modesto,starting_lineup,Centre-Back,20,0
34631,a93dc0388e1513c8c7a0db5ddb752ed2,2013-08-24,2330829,25115,595,Claudiu Keșerü,substitutes,Centre-Forward,11,0
34632,d63659b9b09c1da8a024d9c40912cb72,2013-08-24,2330829,33572,40,Henrique,starting_lineup,Centre-Back,3,0
34633,e4c19ad807690524936483603d848ba5,2013-08-24,2330829,34372,40,Landry N'Guémo,substitutes,Defensive Midfield,7,0
34634,a6a3c1a0ea6812868fa93df7154ca5cf,2013-08-24,2330829,37835,595,Drissa Diakité,starting_lineup,Right-Back,23,0
34635,a0882ff9f186f34c9f696a7c3f89a6b2,2013-08-24,2330829,44686,595,Yannick Cahuzac,starting_lineup,Defensive Midfield,18,1
34636,a82c928270048d863044d67ab4854757,2013-08-24,2330829,44688,595,Gilles Cioni,substitutes,Right-Back,29,0
34637,55f03e41c4c4934e2fb4bf7436882232,2013-08-24,2330829,45237,595,Julian Palmieri,starting_lineup,Left Midfield,15,0
34638,d288f4ffb8bc9935334a0d07f4ecb28a,2013-08-24,2330829,51540,40,Henri Saivet,starting_lineup,Second Striker,10,0
34639,b15fd63c4f92610a609851da1901c7c9,2013-08-24,2330829,54155,40,Mariano,starting_lineup,Right-Back,25,0
34640,f5594f510f1acae9e0102adaf6f65014,2013-08-24,2330829,57170,595,Féthi Harek,starting_lineup,Left-Back,21,0
34641,bfc08cf54b44b1a7b16ee195b2493db3,2013-08-24,2330829,78082,40,Cheick Diabaté,starting_lineup,Centre-Forward,14,0
34642,02c071d0a22187999a09b2190aec2343,2013-08-24,2330829,93309,595,Sambou Yatabaré,starting_lineup,Right Midfield,22,0
34643,9cb3e7d2816b699ab984f921492d1fd6,2013-08-24,2330829,93758,40,Lamine Sané,starting_lineup,Centre-Back,6,0
34644,4f54b362cb1a71823bcdd914d112341f,2013-08-24,2330829,95604,595,Gianni Bruno,starting_lineup,Centre-Forward,9,0
34645,5f6d111fb6f8f91651f5b84841ef4b1a,2013-08-24,2330829,103565,595,Wahbi Khazri,substitutes,Left Winger,10,0
34646,4c29f8502d8870e20a1762c07ba4dc99,2013-08-24,2330829,110309,40,Lucas Orbán,substitutes,Centre-Back,23,0
34647,e87d5d02882ad752957a8a92e0e06cd5,2013-08-24,2330829,116918,40,Azbe Jug,substitutes,Goalkeeper,1,0
34648,153e674eaa8c3b8e78fb503cbb35e79d,2013-08-24,2330829,126528,40,Maxime Poundjé,starting_lineup,Left-Back,29,0
34649,1e4dbe1590a6bd5dc7f49604647c5d82,2013-08-24,2330829,149239,595,Thomas Vincensini,substitutes,Goalkeeper,30,0
34650,6103e1836dcd00354dd2bbe3c5c8542b,2013-08-24,2330829,170767,40,André Poko,starting_lineup,Defensive Midfield,17,0
34651,ae9300d5f87088cdbd4c63f59fccc8b7,2013-08-24,2330829,189940,595,Florian Raspentino,substitutes,Centre-Forward,17,0
34652,b77280caf1156faacdfaa6fb25158ee0,2013-08-24,2330829,193938,40,Diego Rolán,substitutes,Centre-Forward,9,0
34653,f0a70f0a7ee20d2e02db9c07d308cfdc,2013-08-24,2330829,197857,595,Adama Ba,starting_lineup,Attacking Midfield,19,0
34654,a0e09ee4153aed7018f53ad98659ff5a,2013-08-24,2330829,198728,40,Hadi Sacko,substitutes,Right Winger,12,0
34655,eb1c7d088c0ab010209eb187b896ef2e,2013-08-24,2330830,5430,855,Lionel Mathis,starting_lineup,Defensive Midfield,18,1
34656,92fe46f6f95e38614468f085aeeb2b12,2013-08-24,2330830,6986,855,Thibault Giresse,starting_lineup,Left Winger,26,0
34657,c9619c0dafb5cb7389b850603056c75b,2013-08-24,2330830,8498,1158,Florent Chaigneau,substitutes,Goalkeeper,30,0
34658,ee4d21e432a9f15330404255fd2b0ed1,2013-08-24,2330830,12386,1158,Grégory Bourillon,substitutes,Centre-Back,6,0
34659,a9279d1eec898ea39721d022f6d4e740,2013-08-24,2330830,12508,1158,Yann Jouffre,starting_lineup,Right Winger,8,0
34660,f26992768935576601084700566e9b79,2013-08-24,2330830,22635,855,Reynald Lemaître,starting_lineup,Left-Back,25,0
34661,01771ae22422dbd7eb2800704b2fb7ed,2013-08-24,2330830,23888,855,Fatih Atik,substitutes,Central Midfield,28,0
34662,b95c343e48d58b765f66946ccdc6cdb6,2013-08-24,2330830,23952,855,Christophe Mandanne,starting_lineup,Second Striker,13,0
34663,c4c77a77e7b5cccc7ac2ccb8a9124a01,2013-08-24,2330830,24700,1158,Pedrinho,substitutes,Right-Back,3,0
34664,d6d8049151eee84690ea99101e25e5a3,2013-08-24,2330830,30698,855,Jonathan Martins Pereira,starting_lineup,Right-Back,6,0
34665,061a082ca393b84a30ac72d6d44f700b,2013-08-24,2330830,41063,855,Mustapha Diallo,substitutes,Defensive Midfield,5,0
34666,6b47e700e0d16dba1bd833c420ac4137,2013-08-24,2330830,43242,1158,Alain Traoré,starting_lineup,Attacking Midfield,21,0
34667,2bfa3ea22f741a6b9bfeb86e2865c673,2013-08-24,2330830,44045,1158,Kévin Monnet-Paquet,substitutes,Left Winger,22,0
34668,f8998023672041ce52643c55522d8e1a,2013-08-24,2330830,51030,1158,Maxime Baca,substitutes,Right-Back,17,0
34669,0a12a22653b325dc40d7a8fe8db5f19d,2013-08-24,2330830,51369,1158,Fabien Robert,starting_lineup,Left Winger,15,0
34670,3f7753d8504b7f5ed99c5e4603c8e979,2013-08-24,2330830,52209,855,Steeven Langil,substitutes,Left Winger,11,0
34671,cbe19a2685b8d6392cf4d8f5ada32c95,2013-08-24,2330830,53306,855,Guy Ndy Assembé,substitutes,Goalkeeper,16,0
34672,9c61d609740b594a6b4d3b62b1a048b5,2013-08-24,2330830,55409,855,Younousse Sankharé,starting_lineup,Central Midfield,12,0
34673,a8cce51d946683ebea92c83e9b2e8f08,2013-08-24,2330830,56820,855,Jérémy Sorbon,starting_lineup,Centre-Back,15,0
34674,bd971a6a5bca09442729722eec45dbff,2013-08-24,2330830,57420,1158,Lamine Koné,starting_lineup,Centre-Back,2,0
34675,14558670cf709448b74024a37d7ec2d2,2013-08-24,2330830,58818,855,Claudio Beauvue,starting_lineup,Right Winger,8,0
34676,160b1daccf67bec6f1d477871fc897d5,2013-08-24,2330830,60539,1158,Lamine Gassama,starting_lineup,Right-Back,25,0
34677,20c6873f54b1cffd4103337b948a3ddf,2013-08-24,2330830,60990,1158,Bruno Ecuele Manga,starting_lineup,Centre-Back,5,1
34678,b1c59803a313a8686eeb9bbcf0cebe5d,2013-08-24,2330830,72422,855,Mamadou Samassa,starting_lineup,Goalkeeper,30,0
